,Ano,Mês,Valor,Variável
1845,1975.0,10.0,0.0142345924,nino34
1846,1975.0,11.0,0.014314696,nino34
1847,1975.0,12.0,0.0141639187,nino34
1848,1975.0,1.0,0.0149252126,nino4
1849,1975.0,2.0,0.0150232664,nino4
1850,1975.0,3.0,0.0149145398,nino4
1851,1975.0,4.0,0.0148441576,nino4
1852,1975.0,5.0,0.0147965475,nino4
1853,1975.0,6.0,0.0146721808,nino4
1854,1975.0,7.0,0.0146029396,nino4
1855,1975.0,8.0,0.014503679,nino4
1856,1975.0,9.0,0.014301255,nino4
1857,1975.0,10.0,0.014256846,nino4
1858,1975.0,11.0,0.0142790411,nino4
1859,1975.0,12.0,0.0143023157,nino4
1860,1975.0,1.0,-0.0065789474,tsa
1861,1975.0,2.0,-0.009196515,tsa
1862,1975.0,3.0,-0.0068027211,tsa
1863,1975.0,4.0,-0.0051139005,tsa
1864,1975.0,5.0,0.0017376195,tsa
1865,1975.0,6.0,0.007311828,tsa
1866,1975.0,7.0,0.0010065425,tsa
1867,1975.0,8.0,-0.0011869436,tsa
1868,1975.0,9.0,-0.0153944836,tsa
1869,1975.0,10.0,-0.0104347826,tsa
1870,1975.0,11.0,-0.0016882386,tsa
1871,1975.0,12.0,-0.0165208941,tsa
1872,1976.0,1.0,0.0156722617,rainfall
1873,1976.0,2.0,0.0293813545,rainfall
1874,1976.0,3.0,0.0215508712,rainfall
1875,1976.0,4.0,0.0100477877,rainfall
1876,1976.0,5.0,0.005688196,rainfall
1877,1976.0,6.0,0.0082207477,rainfall
1878,1976.0,7.0,0.0069637139,rainfall
1879,1976.0,8.0,0.0103860039,rainfall
1880,1976.0,9.0,0.0062956165,rainfall
1881,1976.0,10.0,0.0164469286,rainfall
1882,1976.0,11.0,0.0133631806,rainfall
1883,1976.0,12.0,0.0118915127,rainfall
1884,1976.0,1.0,0.0146052909,nino12
1885,1976.0,2.0,0.014890328,nino12
1886,1976.0,3.0,0.0150282212,nino12
1887,1976.0,4.0,0.0153642605,nino12
1888,1976.0,5.0,0.0156034305,nino12
1889,1976.0,6.0,0.0159771397,nino12
1890,1976.0,7.0,0.0161767867,nino12
1891,1976.0,8.0,0.0158701402,nino12
1892,1976.0,9.0,0.0158380348,nino12
1893,1976.0,10.0,0.0155458832,nino12
1894,1976.0,11.0,0.0154493297,nino12
1895,1976.0,12.0,0.0155275161,nino12
1896,1976.0,1.0,0.0141846493,nino3
1897,1976.0,2.0,0.0145746751,nino3
1898,1976.0,3.0,0.0148495746,nino3
1899,1976.0,4.0,0.0148864987,nino3
1900,1976.0,5.0,0.0150686236,nino3
1901,1976.0,6.0,0.0153679604,nino3
1902,1976.0,7.0,0.0154317345,nino3
1903,1976.0,8.0,0.0155984547,nino3
1904,1976.0,9.0,0.0156093997,nino3
1905,1976.0,10.0,0.0157332879,nino3
1906,1976.0,11.0,0.0156362558,nino3
1907,1976.0,12.0,0.0155467848,nino3
1908,1976.0,1.0,0.0141561172,nino34
1909,1976.0,2.0,0.0145078014,nino34
1910,1976.0,3.0,0.0148125857,nino34
1911,1976.0,4.0,0.0148265036,nino34
1912,1976.0,5.0,0.0149067375,nino34
1913,1976.0,6.0,0.0150293778,nino34
1914,1976.0,7.0,0.0151389315,nino34
1915,1976.0,8.0,0.0152477476,nino34
1916,1976.0,9.0,0.015341654,nino34
1917,1976.0,10.0,0.0156205623,nino34
1918,1976.0,11.0,0.0155648878,nino34
1919,1976.0,12.0,0.0155250673,nino34
1920,1976.0,1.0,0.0144841793,nino4
1921,1976.0,2.0,0.0146885763,nino4
1922,1976.0,3.0,0.0148123854,nino4
1923,1976.0,4.0,0.0149399951,nino4
1924,1976.0,5.0,0.0149230137,nino4
1925,1976.0,6.0,0.0149250586,nino4
1926,1976.0,7.0,0.0149888971,nino4
1927,1976.0,8.0,0.0150876485,nino4
1928,1976.0,9.0,0.0151078564,nino4
1929,1976.0,10.0,0.015328231,nino4
1930,1976.0,11.0,0.0153194471,nino4
1931,1976.0,12.0,0.0151605612,nino4
1932,1976.0,1.0,-0.0207489879,tsa
1933,1976.0,2.0,-0.0193610842,tsa
1934,1976.0,3.0,-0.0217687075,tsa
1935,1976.0,4.0,-0.0311483031,tsa
1936,1976.0,5.0,-0.0304083406,tsa
1937,1976.0,6.0,-0.0258064516,tsa
1938,1976.0,7.0,-0.0337191746,tsa
1939,1976.0,8.0,-0.0284866469,tsa
1940,1976.0,9.0,-0.0205259782,tsa
1941,1976.0,10.0,-0.0202898551,tsa
1942,1976.0,11.0,-0.0253235791,tsa
1943,1976.0,12.0,-0.0102040816,tsa
1944,1977.0,1.0,0.0104748008,rainfall
1945,1977.0,2.0,0.0141306221,rainfall
1946,1977.0,3.0,0.0156472329,rainfall
1947,1977.0,4.0,0.0126941969,rainfall
1948,1977.0,5.0,0.0151538083,rainfall
1949,1977.0,6.0,0.0104458123,rainfall
1950,1977.0,7.0,0.0037168289,rainfall
1951,1977.0,8.0,0.0119133574,rainfall
1952,1977.0,9.0,0.0164326262,rainfall
1953,1977.0,10.0,0.0255127965,rainfall
1954,1977.0,11.0,0.0072093083,rainfall
1955,1977.0,12.0,0.0153314852,rainfall
1956,1977.0,1.0,0.0154680769,nino12
1957,1977.0,2.0,0.0150894122,nino12
1958,1977.0,3.0,0.0150166788,nino12
1959,1977.0,4.0,0.0150841518,nino12
1960,1977.0,5.0,0.0149100835,nino12
1961,1977.0,6.0,0.0151390163,nino12
1962,1977.0,7.0,0.0150257594,nino12
1963,1977.0,8.0,0.0147034313,nino12
1964,1977.0,9.0,0.0145965562,nino12
1965,1977.0,10.0,0.014820457,nino12
1966,1977.0,11.0,0.0149437153,nino12
1967,1977.0,12.0,0.014954889,nino12
1968,1977.0,1.0,0.0156836954,nino3
1969,1977.0,2.0,0.015507178,nino3
1970,1977.0,3.0,0.0153753223,nino3
1971,1977.0,4.0,0.0149639174,nino3
1972,1977.0,5.0,0.0151302196,nino3
1973,1977.0,6.0,0.0151961234,nino3
1974,1977.0,7.0,0.0151012652,nino3
1975,1977.0,8.0,0.0149696797,nino3
1976,1977.0,9.0,0.0151528065,nino3
1977,1977.0,10.0,0.0153442113,nino3
1978,1977.0,11.0,0.0153214725,nino3
1979,1977.0,12.0,0.0153723046,nino3
1980,1977.0,1.0,0.0156357113,nino34
1981,1977.0,2.0,0.0154439716,nino34
1982,1977.0,3.0,0.0153587232,nino34
1983,1977.0,4.0,0.0151442927,nino34
1984,1977.0,5.0,0.0152393311,nino34
1985,1977.0,6.0,0.0153368843,nino34
1986,1977.0,7.0,0.0153340208,nino34
1987,1977.0,8.0,0.0152194692,nino34
1988,1977.0,9.0,0.015370033,nino34
1989,1977.0,10.0,0.0155183187,nino34
1990,1977.0,11.0,0.0155023782,nino34
1991,1977.0,12.0,0.0155820192,nino34
1992,1977.0,1.0,0.0152156492,nino4
1993,1977.0,2.0,0.0151852132,nino4
1994,1977.0,3.0,0.015172614,nino4
1995,1977.0,4.0,0.0152221832,nino4
1996,1977.0,5.0,0.0151548684,nino4
1997,1977.0,6.0,0.0152095461,nino4
1998,1977.0,7.0,0.015337845,nino4
1999,1977.0,8.0,0.0153212363,nino4
2000,1977.0,9.0,0.0154050253,nino4
2001,1977.0,10.0,0.0153918776,nino4
2002,1977.0,11.0,0.0153937618,nino4
2003,1977.0,12.0,0.0154590814,nino4
2004,1977.0,1.0,-0.0096153846,tsa
2005,1977.0,2.0,-0.0,tsa
2006,1977.0,3.0,0.0,tsa
2007,1977.0,4.0,-0.0013947001,tsa
2008,1977.0,5.0,-0.0021720243,tsa
2009,1977.0,6.0,-0.0038709677,tsa
2010,1977.0,7.0,-0.0070457977,tsa
2011,1977.0,8.0,0.0005934718,tsa
2012,1977.0,9.0,0.0019243105,tsa
2013,1977.0,10.0,-0.0052173913,tsa
2014,1977.0,11.0,-0.0045019696,tsa
2015,1977.0,12.0,-0.0034013605,tsa
2016,1978.0,1.0,0.0157308397,rainfall
2017,1978.0,2.0,0.0109587713,rainfall
2018,1978.0,3.0,0.0190395869,rainfall
2019,1978.0,4.0,0.0109188181,rainfall
2020,1978.0,5.0,0.0169321579,rainfall
2021,1978.0,6.0,0.0118981,rainfall
2022,1978.0,7.0,0.0231767779,rainfall
2023,1978.0,8.0,0.0139961122,rainfall
2024,1978.0,9.0,0.0343591276,rainfall
2025,1978.0,10.0,0.0154574386,rainfall
2026,1978.0,11.0,0.0038897921,rainfall
2027,1978.0,12.0,0.0084987555,rainfall
2028,1978.0,1.0,0.0151763435,nino12
2029,1978.0,2.0,0.0150835568,nino12
2030,1978.0,3.0,0.0147569745,nino12
2031,1978.0,4.0,0.0148517212,nino12
2032,1978.0,5.0,0.0146102578,nino12
2033,1978.0,6.0,0.0145912664,nino12
2034,1978.0,7.0,0.0146582628,nino12
2035,1978.0,8.0,0.0144787855,nino12
2036,1978.0,9.0,0.0146920545,nino12
2037,1978.0,10.0,0.0146028292,nino12
2038,1978.0,11.0,0.0152246122,nino12
2039,1978.0,12.0,0.0152678363,nino12
2040,1978.0,1.0,0.0153281904,nino3
2041,1978.0,2.0,0.0152251246,nino3
2042,1978.0,3.0,0.0150285526,nino3
2043,1978.0,4.0,0.0148035502,nino3
2044,1978.0,5.0,0.0147270457,nino3
2045,1978.0,6.0,0.0147608028,nino3
2046,1978.0,7.0,0.0147944009,nino3
2047,1978.0,8.0,0.0146613382,nino3
2048,1978.0,9.0,0.0147936199,nino3
2049,1978.0,10.0,0.0149794519,nino3
2050,1978.0,11.0,0.0150611709,nino3
2051,1978.0,12.0,0.0151918079,nino3
2052,1978.0,1.0,0.015561446,nino34
2053,1978.0,2.0,0.0153929078,nino34
2054,1978.0,3.0,0.0151525284,nino34
2055,1978.0,4.0,0.0149086904,nino34
2056,1978.0,5.0,0.014944904,nino34
2057,1978.0,6.0,0.0149085717,nino34
2058,1978.0,7.0,0.0149215462,nino34
2059,1978.0,8.0,0.0148009479,nino34
2060,1978.0,9.0,0.0148251574,nino34
2061,1978.0,10.0,0.0149389378,nino34
2062,1978.0,11.0,0.0150136669,nino34
2063,1978.0,12.0,0.0151320998,nino34
2064,1978.0,1.0,0.0154361658,nino4
2065,1978.0,2.0,0.0153255671,nino4
2066,1978.0,3.0,0.0151564844,nino4
2067,1978.0,4.0,0.0149879138,nino4
2068,1978.0,5.0,0.015112713,nino4
2069,1978.0,6.0,0.0150356926,nino4
2070,1978.0,7.0,0.0149941842,nino4
2071,1978.0,8.0,0.0149549282,nino4
2072,1978.0,9.0,0.0150176444,nino4
2073,1978.0,10.0,0.0149781745,nino4
2074,1978.0,11.0,0.015069962,nino4
2075,1978.0,12.0,0.0151498998,nino4
2076,1978.0,1.0,-0.0096153846,tsa
2077,1978.0,2.0,-0.0140367861,tsa
2078,1978.0,3.0,-0.0204081633,tsa
2079,1978.0,4.0,-0.030218503,tsa
2080,1978.0,5.0,-0.0278019114,tsa
2081,1978.0,6.0,-0.0202150538,tsa
2082,1978.0,7.0,-0.0040261701,tsa
2083,1978.0,8.0,-0.0118694362,tsa
2084,1978.0,9.0,-0.0224502886,tsa
2085,1978.0,10.0,-0.0220289855,tsa
2086,1978.0,11.0,-0.0241980867,tsa
2087,1978.0,12.0,-0.0077745384,tsa
2088,1979.0,1.0,0.0190751076,rainfall
2089,1979.0,2.0,0.011685766,rainfall
2090,1979.0,3.0,0.0134704724,rainfall
2091,1979.0,4.0,0.0169684335,rainfall
2092,1979.0,5.0,0.017833945,rainfall
2093,1979.0,6.0,0.0109121433,rainfall
2094,1979.0,7.0,0.00275558,rainfall
2095,1979.0,8.0,0.0252707581,rainfall
2096,1979.0,9.0,0.0177557728,rainfall
2097,1979.0,10.0,0.0338566042,rainfall
2098,1979.0,11.0,0.0127588584,rainfall
2099,1979.0,12.0,0.0181306785,rainfall
2100,1979.0,1.0,0.0154991124,nino12
2101,1979.0,2.0,0.015071846,nino12
2102,1979.0,3.0,0.0150455348,nino12
2103,1979.0,4.0,0.0152748641,nino12
2104,1979.0,5.0,0.0153160975,nino12
2105,1979.0,6.0,0.0153699952,nino12
2106,1979.0,7.0,0.0151991069,nino12
2107,1979.0,8.0,0.0152759158,nino12
2108,1979.0,9.0,0.0154340033,nino12
2109,1979.0,10.0,0.0155241204,nino12
2110,1979.0,11.0,0.015287814,nino12
2111,1979.0,12.0,0.0151879349,nino12
2112,1979.0,1.0,0.0150437864,nino3
2113,1979.0,2.0,0.0150639513,nino3
2114,1979.0,3.0,0.015252275,nino3
2115,1979.0,4.0,0.0153510106,nino3
2116,1979.0,5.0,0.015309408,nino3
2117,1979.0,6.0,0.0152534024,nino3
2118,1979.0,7.0,0.0151425739,nino3
2119,1979.0,8.0,0.015296159,nino3
2120,1979.0,9.0,0.0155850481,nino3
2121,1979.0,10.0,0.0155022737,nino3
2122,1979.0,11.0,0.0155212388,nino3
2123,1979.0,12.0,0.0154806026,nino3
2124,1979.0,1.0,0.0151272794,nino34
2125,1979.0,2.0,0.0150865248,nino34
2126,1979.0,3.0,0.0152751307,nino34
2127,1979.0,4.0,0.0153031872,nino34
2128,1979.0,5.0,0.0152011646,nino34
2129,1979.0,6.0,0.015150184,nino34
2130,1979.0,7.0,0.0150776177,nino34
2131,1979.0,8.0,0.015185535,nino34
2132,1979.0,9.0,0.0154040877,nino34
2133,1979.0,10.0,0.0152911105,nino34
2134,1979.0,11.0,0.0154000898,nino34
2135,1979.0,12.0,0.0154795059,nino34
2136,1979.0,1.0,0.0152640552,nino4
2137,1979.0,2.0,0.015228399,nino4
2138,1979.0,3.0,0.0151994968,nino4
2139,1979.0,4.0,0.0151795888,nino4
2140,1979.0,5.0,0.0151548684,nino4
2141,1979.0,6.0,0.0151410584,nino4
2142,1979.0,7.0,0.015158084,nino4
2143,1979.0,8.0,0.0151248102,nino4
2144,1979.0,9.0,0.0152086816,nino4
2145,1979.0,10.0,0.0152380649,nino4
2146,1979.0,11.0,0.0153459881,nino4
2147,1979.0,12.0,0.0153258135,nino4
2148,1979.0,1.0,-0.008097166,tsa
2149,1979.0,2.0,-0.0116166505,tsa
2150,1979.0,3.0,-0.0140589569,tsa
2151,1979.0,4.0,0.0004649,tsa
2152,1979.0,5.0,0.0030408341,tsa
2153,1979.0,6.0,0.0043010753,tsa
2154,1979.0,7.0,0.0070457977,tsa
2155,1979.0,8.0,0.0160237389,tsa
2156,1979.0,9.0,0.0186016677,tsa
2157,1979.0,10.0,0.0028985507,tsa
2158,1979.0,11.0,0.0033764772,tsa
2159,1979.0,12.0,-0.0009718173,tsa
2160,1980.0,1.0,0.0096919865,rainfall
2161,1980.0,2.0,0.0060475185,rainfall
2162,1980.0,3.0,0.0123208413,rainfall
2163,1980.0,4.0,0.0138222527,rainfall
2164,1980.0,5.0,0.0041620947,rainfall
2165,1980.0,6.0,0.0151624164,rainfall
2166,1980.0,7.0,0.0123467075,rainfall
2167,1980.0,8.0,0.0309913913,rainfall
2168,1980.0,9.0,0.0127619617,rainfall
2169,1980.0,10.0,0.0231727864,rainfall
2170,1980.0,11.0,0.0238154009,rainfall
2171,1980.0,12.0,0.0100096454,rainfall
2172,1980.0,1.0,0.0152508286,nino12
2173,1980.0,2.0,0.0151304002,nino12
2174,1980.0,3.0,0.0153456375,nino12
2175,1980.0,4.0,0.0153344617,nino12
2176,1980.0,5.0,0.0152973584,nino12
2177,1980.0,6.0,0.0151522151,nino12
2178,1980.0,7.0,0.0146998662,nino12
2179,1980.0,8.0,0.0149715569,nino12
2180,1980.0,9.0,0.0149932417,nino12
2181,1980.0,10.0,0.0150163221,nino12
2182,1980.0,11.0,0.0150630965,nino12
2183,1980.0,12.0,0.0149748643,nino12
2184,1980.0,1.0,0.0155118679,nino3
2185,1980.0,2.0,0.0152941989,nino3
2186,1980.0,3.0,0.0151683791,nino3
2187,1980.0,4.0,0.015212763,nino3
2188,1980.0,5.0,0.015292609,nino3
2189,1980.0,6.0,0.0153679604,nino3
2190,1980.0,7.0,0.0151720801,nino3
2191,1980.0,8.0,0.0151026898,nino3
2192,1980.0,9.0,0.0151467186,nino3
2193,1980.0,10.0,0.0150098485,nino3
2194,1980.0,11.0,0.0151761879,nino3
2195,1980.0,12.0,0.0152459569,nino3
2196,1980.0,1.0,0.0155100315,nino34
2197,1980.0,2.0,0.0153758865,nino34
2198,1980.0,3.0,0.0152584122,nino34
2199,1980.0,4.0,0.0152648334,nino34
2200,1980.0,5.0,0.0153483782,nino34
2201,1980.0,6.0,0.0153972874,nino34
2202,1980.0,7.0,0.0153117249,nino34
2203,1980.0,8.0,0.0151233224,nino34
2204,1980.0,9.0,0.0151146225,nino34
2205,1980.0,10.0,0.0150923033,nino34
2206,1980.0,11.0,0.0151670995,nino34
2207,1980.0,12.0,0.0152687841,nino34
2208,1980.0,1.0,0.0153931382,nino4
2209,1980.0,2.0,0.0153903458,nino4
2210,1980.0,3.0,0.0153177808,nino4
2211,1980.0,4.0,0.0153233449,nino4
2212,1980.0,5.0,0.0153656455,nino4
2213,1980.0,6.0,0.0153307168,nino4
2214,1980.0,7.0,0.0153166966,nino4
2215,1980.0,8.0,0.0151619719,nino4
2216,1980.0,9.0,0.0151662289,nino4
2217,1980.0,10.0,0.0152539766,nino4
2218,1980.0,11.0,0.0152292078,nino4
2219,1980.0,12.0,0.0151978762,nino4
2220,1980.0,1.0,-0.0075910931,tsa
2221,1980.0,2.0,-0.0164569216,tsa
2222,1980.0,3.0,-0.0117913832,tsa
2223,1980.0,4.0,-0.0051139005,tsa
2224,1980.0,5.0,-0.0017376195,tsa
2225,1980.0,6.0,-0.0034408602,tsa
2226,1980.0,7.0,-0.0030196276,tsa
2227,1980.0,8.0,0.0017804154,tsa
2228,1980.0,9.0,0.007055805,tsa
2229,1980.0,10.0,-0.0017391304,tsa
2230,1980.0,11.0,-0.014068655,tsa
2231,1980.0,12.0,-0.0286686103,tsa
2232,1981.0,1.0,0.0141279342,rainfall
2233,1981.0,2.0,0.0105656557,rainfall
2234,1981.0,3.0,0.0135128768,rainfall
2235,1981.0,4.0,0.0121611073,rainfall
2236,1981.0,5.0,0.0147880485,rainfall
2237,1981.0,6.0,0.0217576678,rainfall
2238,1981.0,7.0,0.0177937844,rainfall
2239,1981.0,8.0,0.0621494029,rainfall
2240,1981.0,9.0,0.0421913014,rainfall
2241,1981.0,10.0,0.009039125,rainfall
2242,1981.0,11.0,0.0286925362,rainfall
2243,1981.0,12.0,0.0095914527,rainfall
2244,1981.0,1.0,0.0144501136,nino12
2245,1981.0,2.0,0.0147263763,nino12
2246,1981.0,3.0,0.0151147893,nino12
2247,1981.0,4.0,0.0149589969,nino12
2248,1981.0,5.0,0.0149413154,nino12
2249,1981.0,6.0,0.0150334259,nino12
2250,1981.0,7.0,0.0147414696,nino12
2251,1981.0,8.0,0.0146671981,nino12
2252,1981.0,9.0,0.0149271274,nino12
2253,1981.0,10.0,0.0150525934,nino12
2254,1981.0,11.0,0.0150982086,nino12
2255,1981.0,12.0,0.0152145687,nino12
2256,1981.0,1.0,0.0149134345,nino3
2257,1981.0,2.0,0.0147991665,nino3
2258,1981.0,3.0,0.0149446567,nino3
2259,1981.0,4.0,0.0150192164,nino3
2260,1981.0,5.0,0.0150238265,nino3
2261,1981.0,6.0,0.0150758374,nino3
2262,1981.0,7.0,0.014971438,nino3
2263,1981.0,8.0,0.0148548074,nino3
2264,1981.0,9.0,0.0150919274,nino3
2265,1981.0,10.0,0.0151375143,nino3
2266,1981.0,11.0,0.0150430103,nino3
2267,1981.0,12.0,0.0152279072,nino3
2268,1981.0,1.0,0.0150758649,nino34
2269,1981.0,2.0,0.0149106383,nino34
2270,1981.0,3.0,0.014935188,nino34
2271,1981.0,4.0,0.015023752,nino34
2272,1981.0,5.0,0.0150048799,nino34
2273,1981.0,6.0,0.0150568338,nino34
2274,1981.0,7.0,0.0149326942,nino34
2275,1981.0,8.0,0.0149593073,nino34
2276,1981.0,9.0,0.0150805678,nino34
2277,1981.0,10.0,0.0150695825,nino34
2278,1981.0,11.0,0.0150307149,nino34
2279,1981.0,12.0,0.0151264046,nino34
2280,1981.0,1.0,0.0151403508,nino4
2281,1981.0,2.0,0.0150934433,nino4
2282,1981.0,3.0,0.0151027189,nino4
2283,1981.0,4.0,0.0150145353,nino4
2284,1981.0,5.0,0.0149809774,nino4
2285,1981.0,6.0,0.0149830098,nino4
2286,1981.0,7.0,0.0149571746,nino4
2287,1981.0,8.0,0.0149443105,nino4
2288,1981.0,9.0,0.0150441773,nino4
2289,1981.0,10.0,0.0151107717,nino4
2290,1981.0,11.0,0.0151336603,nino4
2291,1981.0,12.0,0.0151712227,nino4
2292,1981.0,1.0,-0.0136639676,tsa
2293,1981.0,2.0,-0.022749274,tsa
2294,1981.0,3.0,-0.0290249433,tsa
2295,1981.0,4.0,-0.0241748024,tsa
2296,1981.0,5.0,-0.0173761946,tsa
2297,1981.0,6.0,-0.0094623656,tsa
2298,1981.0,7.0,-0.0115752391,tsa
2299,1981.0,8.0,0.0071216617,tsa
2300,1981.0,9.0,0.0128287364,tsa
2301,1981.0,10.0,0.0202898551,tsa
2302,1981.0,11.0,0.0146314012,tsa
2303,1981.0,12.0,0.0048590865,tsa
2304,1982.0,1.0,0.0180047288,rainfall
2305,1982.0,2.0,0.0108887644,rainfall
2306,1982.0,3.0,0.020509607,rainfall
2307,1982.0,4.0,0.0122134643,rainfall
2308,1982.0,5.0,0.0164024367,rainfall
2309,1982.0,6.0,0.0047832227,rainfall
2310,1982.0,7.0,0.0144828161,rainfall
2311,1982.0,8.0,0.0031935573,rainfall
2312,1982.0,9.0,0.0196124461,rainfall
2313,1982.0,10.0,0.0060973979,rainfall
2314,1982.0,11.0,0.0104522202,rainfall
2315,1982.0,12.0,0.0248285073,rainfall
2316,1982.0,1.0,0.0152818641,nino12
2317,1982.0,2.0,0.0150074364,nino12
2318,1982.0,3.0,0.0148089154,nino12
2319,1982.0,4.0,0.0149530371,nino12
2320,1982.0,5.0,0.0151974165,nino12
2321,1982.0,6.0,0.0154557873,nino12
2322,1982.0,7.0,0.0155804714,nino12
2323,1982.0,8.0,0.0158846335,nino12
2324,1982.0,9.0,0.0162787964,nino12
2325,1982.0,10.0,0.0165252086,nino12
2326,1982.0,11.0,0.0172049354,nino12
2327,1982.0,12.0,0.0172520558,nino12
2328,1982.0,1.0,0.0154052164,nino3
2329,1982.0,2.0,0.0152596618,nino3
2330,1982.0,3.0,0.0152354958,nino3
2331,1982.0,4.0,0.015328891,nino3
2332,1982.0,5.0,0.0155333934,nino3
2333,1982.0,6.0,0.0155970765,nino3
2334,1982.0,7.0,0.0155143518,nino3
2335,1982.0,8.0,0.0157677402,nino3
2336,1982.0,9.0,0.016260806,nino3
2337,1982.0,10.0,0.0165418379,nino3
2338,1982.0,11.0,0.0166714086,nino3
2339,1982.0,12.0,0.0168704274,nino3
2340,1982.0,1.0,0.0153329373,nino34
2341,1982.0,2.0,0.0151432624,nino34
2342,1982.0,3.0,0.0153364318,nino34
2343,1982.0,4.0,0.0154127696,nino34
2344,1982.0,5.0,0.0155174012,nino34
2345,1982.0,6.0,0.0155565318,nino34
2346,1982.0,7.0,0.0154733703,nino34
2347,1982.0,8.0,0.0156493018,nino34
2348,1982.0,9.0,0.0160227486,nino34
2349,1982.0,10.0,0.0162851463,nino34
2350,1982.0,11.0,0.0162979548,nino34
2351,1982.0,12.0,0.0164419917,nino34
2352,1982.0,1.0,0.0152156492,nino4
2353,1982.0,2.0,0.0151906114,nino4
2354,1982.0,3.0,0.015290898,nino4
2355,1982.0,4.0,0.0154138581,nino4
2356,1982.0,5.0,0.0154394174,nino4
2357,1982.0,6.0,0.0154729605,nino4
2358,1982.0,7.0,0.015337845,nino4
2359,1982.0,8.0,0.0153424716,nino4
2360,1982.0,9.0,0.0154156385,nino4
2361,1982.0,10.0,0.015561602,nino4
2362,1982.0,11.0,0.0155105421,nino4
2363,1982.0,12.0,0.0155070579,nino4
2364,1982.0,1.0,0.0015182186,tsa
2365,1982.0,2.0,-0.0096805421,tsa
2366,1982.0,3.0,-0.0095238095,tsa
2367,1982.0,4.0,-0.0162715016,tsa
2368,1982.0,5.0,-0.01607298,tsa
2369,1982.0,6.0,-0.0193548387,tsa
2370,1982.0,7.0,-0.0221439356,tsa
2371,1982.0,8.0,-0.0338278932,tsa
2372,1982.0,9.0,-0.0198845414,tsa
2373,1982.0,10.0,-0.0063768116,tsa
2374,1982.0,11.0,-0.0157568936,tsa
2375,1982.0,12.0,-0.008260447,tsa
2376,1983.0,1.0,0.0017360371,rainfall
2377,1983.0,2.0,0.0057890315,rainfall
2378,1983.0,3.0,0.0197039229,rainfall
2379,1983.0,4.0,0.0091577184,rainfall
2380,1983.0,5.0,0.0108151399,rainfall
2381,1983.0,6.0,0.0132437978,rainfall
2382,1983.0,7.0,0.0286452159,rainfall
2383,1983.0,8.0,0.037378506,rainfall
2384,1983.0,9.0,0.0211703444,rainfall
2385,1983.0,10.0,0.0261813708,rainfall
2386,1983.0,11.0,0.0059155481,rainfall
2387,1983.0,12.0,0.025098309,rainfall
2388,1983.0,1.0,0.0168832942,nino12
2389,1983.0,2.0,0.0164888571,nino12
2390,1983.0,3.0,0.0167364983,nino12
2391,1983.0,4.0,0.0172475446,nino12
2392,1983.0,5.0,0.017658486,nino12
2393,1983.0,6.0,0.0179767569,nino12
2394,1983.0,7.0,0.0179171954,nino12
2395,1983.0,8.0,0.0173991811,nino12
2396,1983.0,9.0,0.016433063,nino12
2397,1983.0,10.0,0.0161334784,nino12
2398,1983.0,11.0,0.0157161818,nino12
2399,1983.0,12.0,0.0154875653,nino12
2400,1983.0,1.0,0.016868712,nino3
2401,1983.0,2.0,0.0164799742,nino3
2402,1983.0,3.0,0.0161359785,nino3
2403,1983.0,4.0,0.0160864877,nino3
2404,1983.0,5.0,0.0162109495,nino3
2405,1983.0,6.0,0.0161125876,nino3
2406,1983.0,7.0,0.0157917099,nino3
2407,1983.0,8.0,0.0157193729,nino3
2408,1983.0,9.0,0.0154024108,nino3
2409,1983.0,10.0,0.0150341658,nino3
2410,1983.0,11.0,0.0147827087,nino3
2411,1983.0,12.0,0.0148789469,nino3
2412,1983.0,1.0,0.0164640556,nino34
2413,1983.0,2.0,0.0162723404,nino34
2414,1983.0,3.0,0.0160051716,nino34
2415,1983.0,4.0,0.0157963082,nino34
2416,1983.0,5.0,0.0157518524,nino34
2417,1983.0,6.0,0.0155565318,nino34
2418,1983.0,7.0,0.0151890973,nino34
2419,1983.0,8.0,0.0151346338,nino34
2420,1983.0,9.0,0.014995431,nino34
2421,1983.0,10.0,0.0147060494,nino34
2422,1983.0,11.0,0.014627244,nino34
2423,1983.0,12.0,0.014733437,nino34
2424,1983.0,1.0,0.0154630581,nino4
2425,1983.0,2.0,0.0154443281,nino4
2426,1983.0,3.0,0.0153661697,nino4
2427,1983.0,4.0,0.0152913991,nino4
2428,1983.0,5.0,0.0153287595,nino4
2429,1983.0,6.0,0.0152516924,nino4
2430,1983.0,7.0,0.0151686581,nino4
2431,1983.0,8.0,0.0151088838,nino4
2432,1983.0,9.0,0.0149751917,nino4
2433,1983.0,10.0,0.0148774007,nino4
2434,1983.0,11.0,0.0148310933,nino4
2435,1983.0,12.0,0.014862041,nino4
2436,1983.0,1.0,0.0167004049,tsa
2437,1983.0,2.0,0.0179090029,tsa
2438,1983.0,3.0,-0.0063492063,tsa
2439,1983.0,4.0,-0.0116225012,tsa
2440,1983.0,5.0,-0.0195482189,tsa
2441,1983.0,6.0,-0.0193548387,tsa
2442,1983.0,7.0,-0.0156014092,tsa
2443,1983.0,8.0,-0.0047477745,tsa
2444,1983.0,9.0,0.0025657473,tsa
2445,1983.0,10.0,-0.0046376812,tsa
2446,1983.0,11.0,0.0033764772,tsa
2447,1983.0,12.0,0.0189504373,tsa
